category_class	label	harrisons_view	mondo_txgnn	mondo_top_grouping	medical_specialization	txgnn	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_qaly_lost
MONDO:0800423	colorectal cancer, susceptibility to, 4	hereditary_disease|syndromic_disease|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	oncology|genetics_and_genomics|gastroenterology	cancer	lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	false	true	false	true	high
MONDO:0800424	colorectal cancer, susceptibility to, on chromosome 15	hereditary_disease|syndromic_disease|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	genetics_and_genomics|oncology	genetic_disorder|susceptibility|cancer|disease	lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	false	true	false	true	high
MONDO:0800433	ovarian cancer, familial, susceptibility to, 1	hereditary_disease|syndromic_disease|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	genetics_and_genomics|obstetrics_and_gynecology|oncology	familial|cancer	reproductive_system_disorder|lymphatic_disorder	false	true	false	true	high
MONDO:0800434	ovarian cancer, familial, susceptibility to, 2	hereditary_disease|syndromic_disease|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	genetics_and_genomics|obstetrics_and_gynecology|oncology	familial____note__i_ve_assumed__familial__refers_to_a_category_of_disease_that_is_hereditary_or_inherited|cancer	reproductive_system_disorder|familial	false	true	false	true	high
MONDO:0800435	ovarian cancer, familial, susceptibility to, 3	hereditary_disease|syndromic_disease|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	genetics_and_genomics|obstetrics_and_gynecology|oncology	familial____note__familial_is_part_of_the_original_question|cancer	reproductive_system_disorder|familial	false	true	false	true	high
MONDO:0800436	craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development 1	hereditary_disease|syndromic_disease	other	syndromic_disease|hereditary_disease	genetics_and_genomics|neurology|pediatric|psychiatry	neurodegenerative_disease|mental_health_disorder|metabolic_disorder	craniofacial_dysmorphism|bone_disorder|skeletal_anomalies|impaired_intellectual_development	false	false	false	true	high
MONDO:0800437	Carey-Fineman-Ziter syndrome 1	hereditary_disease	other	hereditary_disease	genetics_and_genomics|pediatric	neurodegenerative_disease|autoimmune_diseases|metabolic_disorder	biliary_disorder|liver_disorder	false	false	false	false	high
MONDO:0800438	developmental delay with short stature, dysmorphic facial features, and sparse hair 1	hereditary_disease	other	hereditary_disease	genetics_and_genomics|neurology|endocrinology|pediatric	neurodegenerative_disease|metabolic_disorder	growth_disorder|developmental_delay|endocrine_disorder	false	false	false	false	high
MONDO:0800439	syndromic complex neurodevelopmental disorder	nervous_system_disorder	other	nervous_system_disorder	genetics_and_genomics|neurology|pediatric	neurodegenerative_disease|syndromic_complex|mental_health_disorder	neurodevelopmental_disorder|brain_disorder	false	false	false	false	high
MONDO:0800440	HAND1 related congenital heart defect	hereditary_disease|cardiovascular_disorder|disorder_of_development_or_morphogenesis	cardiovascular_disorder	disorder_of_development_or_morphogenesis|hereditary_disease|cardiovascular_disorder	cardiothoracic|genetics_and_genomics|pediatric|cardiology	cardiovascular_disorder|congenital_heart_defect	congenital_heart_defect|heart_disorder|cardiovascular_disorder	false	false	false	false	high
MONDO:0800441	NKX2.5-related congenital, conduction and myopathic heart disease	hereditary_disease|musculoskeletal_system_disorder|cardiovascular_disorder	cardiovascular_disorder	hereditary_disease|cardiovascular_disorder|musculoskeletal_system_disorder	genetics_and_genomics|pediatric|cardiology	cardiovascular_disorder|congenital_conduction_myopathic_heart_disease	muscle_disorder|heart_disorder	false	false	false	false	high
MONDO:0800442	MYH-6 related congenital heart defects	hereditary_disease|cardiovascular_disorder|disorder_of_development_or_morphogenesis	cardiovascular_disorder	disorder_of_development_or_morphogenesis|hereditary_disease|cardiovascular_disorder	genetics_and_genomics|pediatric|cardiology	cardiovascular_disorder|metabolic_disorder	heart_disorder|blood_bone_marrow_disorder	false	false	false	false	high
MONDO:0800443	DEAF1-associated neurodevelopmental disorder	hereditary_disease|nervous_system_disorder	other	nervous_system_disorder|hereditary_disease	genetics_and_genomics|neurology	neurodegenerative_disease|mental_health_disorder|metabolic_disorder	brain_disorder|ear_disorder	false	false	false	false	high
MONDO:0800444	Birt-Hogg-Dube syndrome	hereditary_disease|syndromic_disease	other	syndromic_disease|hereditary_disease	oncology|genetics_and_genomics	familial_cancer_syndrome|cancer|genetic_disorder	lymphatic_disorder|blood_bone_marrow_disorder|immune_disorder	false	false	false	false	medium
MONDO:0800445	Birt-Hogg-Dube syndrome 1	hereditary_disease|syndromic_disease	other	syndromic_disease|hereditary_disease	pediatric|oncology|genetics_and_genomics	neurodegenerative_disease|cancer	blood_bone_marrow_disorder|kidney_disorder	false	false	false	false	medium
MONDO:0800446	bleeding diathesis due to thromboxane synthesis deficiency	hematologic_disorder|hereditary_disease	other	hematologic_disorder|hereditary_disease	hematology|genetics_and_genomics	cardiovascular_disorder|inflammatory_disease|metabolic_disorder	blood_bone_marrow_disorder|vascular_disorder	false	false	false	false	medium
MONDO:0800448	leukoencephalopathy with vanishing white matter	hereditary_disease|nervous_system_disorder	neurodegenerative_disease	nervous_system_disorder|hereditary_disease	neurology|pediatric|hematology	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease	blood_bone_marrow_disorder|brain_disorder	false	false	false	false	very_high
MONDO:0800449	lysosomal acid lipase deficiency	hereditary_disease|syndromic_disease|metabolic_disease	metabolic_disease	syndromic_disease|metabolic_disease|hereditary_disease	pediatric|gastroenterology|hepatology|genetics_and_genomics	lysosomal_storage_disease|metabolic_disorder	biliary_disorder|upper_gastrointestinal_disorder|liver_disorder	false	false	false	true	high
MONDO:0800450	microcephaly, short stature, and impaired glucose metabolism	hereditary_disease	other	hereditary_disease	endocrinology|pediatric|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder	brain_disorder|endocrine_disorder	false	false	true	false	high
MONDO:0800451	congenital amegakaryocytic thrombocytopenia	hereditary_disease|hematologic_disorder	other	hematologic_disorder|hereditary_disease	pediatric|hematology|genetics_and_genomics	anemia|metabolic_disorder	blood_bone_marrow_disorder|immune_disorder	false	false	false	false	high
MONDO:0800452	congenital amegakaryocytic thrombocytopenia 1	hereditary_disease|hematologic_disorder	other	hematologic_disorder|hereditary_disease	pediatric|hematology|genetics_and_genomics	anemia|metabolic_disorder	blood_bone_marrow_disorder	false	false	false	false	high
MONDO:0800453	juvenile absence epilepsy	hereditary_disease|nervous_system_disorder	other	nervous_system_disorder|hereditary_disease	neurology|pediatric|genetics_and_genomics	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease|epilepsy_is_not_listed_but_absence_epilepsy_is_related_to_neurology_so_the_best_fit_would_be_neurodegenerative_disease__however_juvenile_absence_epilepsy_can_also_have_a_link_with_other_disorders_and_may_be_related_to_a_specific_subset_of_disorders_like_metabolic_disorder_or_autoimmune_disease|mental_health_disorder	brain_disorder|spinal_disorder	false	false	false	true	high
MONDO:0800455	Birt-Hogg-Dube syndrome 2	hereditary_disease|syndromic_disease	other	syndromic_disease|hereditary_disease	pediatrics|oncology|genetics_and_genomics	cancer|genetic_disorder	blood_bone_marrow_disorder|kidney_disorder	false	false	false	false	medium
MONDO:0800456	SYNCRIP-related neurodevelopmental disorder	hereditary_disease|nervous_system_disorder	other	nervous_system_disorder|hereditary_disease	neurology|pediatric|genetics_and_genomics	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease|mental_health_disorder	neurodevelopmental_disorder|brain_disorder	false	false	false	false	high
MONDO:0800457	HNRNPC-related neurodevelopmental disorder	hereditary_disease|nervous_system_disorder	other	nervous_system_disorder|hereditary_disease	neurology|genetics_and_genomics	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease|mental_health_disorder	brain_disorder|spinal_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800458	NR2F2 related multiple congenital anomalies/dysmorphic syndrome	hereditary_disease|disorder_of_development_or_morphogenesis	other	disorder_of_development_or_morphogenesis|hereditary_disease	developmental_anomalies|pediatric|genetics_and_genomics	neurodegenerative_disease|autoimmune_diseases|mental_health_disorder|metabolic_disorder	developmental_disorder|facial_abnormality|reproductive_system_disorder|cardiac_abnormality|limb_redundancy|eye_disorder	false	false	false	false	high
MONDO:0800459	noxacusis	auditory_system_disorder|otorhinolaryngologic_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	otorhinolaryngologic_disease|nervous_system_disorder|auditory_system_disorder|psychiatric_disorder	neurology|otolaryngology|psychiatry	neurodegenerative_disease|adrenal_gland_disease	lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	false	false	false	false	high
MONDO:0800460	ASAH1-related disorders	hereditary_disease|metabolic_disease	metabolic_disease	hereditary_disease|metabolic_disease	neurology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder	bone_disorder|brain_disorder|nervous_system_disorder	false	false	false	false	high
MONDO:0800461	COL4A1-related disorder	hereditary_disease	other	hereditary_disease	neurology|renal_medicine|genetics_and_genomics	neurodegenerative_disease|cardiovascular_disorder|inflammatory_disease|metabolic_disorder	kidney_disorder|brain_disorder|vascular_disorder	false	false	false	true	high
MONDO:0800462	FHL1-related myopathy	hereditary_disease|musculoskeletal_system_disorder	other	hereditary_disease|musculoskeletal_system_disorder	neurology|genetics_and_genomics	neurodegenerative_disease|muscle_disease|genetic_disorder	lower_spinal_disorder|bone_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800463	KIF7-related ciliopathy	hereditary_disease	other	hereditary_disease	neurology|pediatric|genetics_and_genomics	neurodegenerative_disease|ciliopathy	kidney_disorder|brain_disorder|spinal_disorder	false	false	false	false	high
MONDO:0800464	SQSTM1-related multisystem proteinopathy	hereditary_disease|metabolic_disease	metabolic_disease	hereditary_disease|metabolic_disease	neurology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder	lysosomal_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800465	CTSC-related disorder	hereditary_disease|syndromic_disease|integumentary_system_disorder	other	syndromic_disease|integumentary_system_disorder|hereditary_disease	pediatrics|dermatology|genetics_and_genomics	neurodegenerative_disease|autoimmune_diseases|metabolic_disorder	teeth_disorder|oral_disorder	false	false	false	false	very_high
MONDO:0800466	disorder of GNAS inactivation	endocrine_system_disorder	endocrine_system_disorder	endocrine_system_disorder	pediatrics|endocrinology|genetics_and_genomics	cancer|metabolic_disorder	endocrine_disorder|bone_disorder	false	false	false	true	high
MONDO:0800467	dyskeratosis congenita and related telomere biology disorder	hereditary_disease|syndromic_disease|integumentary_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	syndromic_disease|cancer_or_benign_tumor|integumentary_system_disorder|hereditary_disease	pediatrics|genetics_and_genomics	neurodegenerative_disease|anemia|metabolic_disorder	blood_bone_marrow_disorder|skin_disorder	false	false	false	true	very_high
MONDO:0800468	SCN4A-related channelopathy	hereditary_disease|nervous_system_disorder	other	nervous_system_disorder|hereditary_disease	neurology|cardiology|genetics_and_genomics	metabolic_disorder|cardiovascular_disorder	heart_disorder|muscle_disorder	false	false	false	true	high
MONDO:0800469	ACD-related telomere biology disorder	hereditary_disease|premature_aging_syndrome	other	premature_aging_syndrome|hereditary_disease	pediatrics|dermatology|genetics_and_genomics	genetic_disorder|telomere_disease|cancer|autoimmune_diseases	skin_disorder|immune_disorder|blood_bone_marrow_disorder	false	false	false	false	high
MONDO:0800470	TUBB4A-related neurologic disorder	hereditary_disease|nervous_system_disorder	neurodegenerative_disease	nervous_system_disorder|hereditary_disease	neurology|genetics_and_genomics	inflammatory_disease|neurodegenerative_disease	muscle_disorder|brain_disorder	false	false	false	true	high
MONDO:0800472	CYP1B1-related glaucoma with or without anterior segment dysgenesis	hereditary_disease|disorder_of_visual_system	other	disorder_of_orbital_region|hereditary_disease|disorder_of_visual_system	pediatric|ophthalmology|genetics_and_genomics	inflammatory_disease|metabolic_disorder|neurodegenerative_disease	kidney_disorder|eye_disorder	false	false	false	false	high
MONDO:0800474	SOX3-related X-linked pituitary hormone deficiency with or without intellectual developmental disorder	hereditary_disease|syndromic_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	syndromic_disease|nervous_system_disorder|hereditary_disease|psychiatric_disorder	neurology|endocrinology|genetics_and_genomics	mental_health_disorder|neurodegenerative_disease	endocrine_disorder|brain_disorder	false	false	false	true	high
MONDO:0800475	NACC1-related neurodevelopmental disorder with epilepsy, cataracts and episodic irritability	hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|hereditary_disease|psychiatric_disorder	neurology|genetics_and_genomics	epilepsy|mental_health_disorder|neurodegenerative_disease	eye_disorder|brain_disorder	true	false	false	false	high
